id,name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,estimated_annual_revenue
1187985014566400539,2. queen bed room,Unknown,Dorset Park,Private room,33.0,28.0,6,0.3,6,323,396.0
1187985479977934587,"6 queen room scarborough, toronto",Unknown,Bendale,Private room,33.0,28.0,2,0.13,6,324,171.6
1188006199551641768,Bright Modern Studio • City Views • Prime Location,Unknown,Moss Park,Entire home/apt,246.0,1.0,45,2.36,1,117,23222.4
1188059284939611556,Chic Yorkville Loft,Unknown,Annex,Entire home/apt,147.0,28.0,24,1.33,2,365,7820.400000000001
1188338754437484573,Renovated BSMT in Little Italy,Unknown,Palmerston-Little Italy,Entire home/apt,85.0,28.0,28,1.38,12,351,4692.0
1188435971121344288,The Beach Haven,Unknown,The Beaches,Entire home/apt,190.0,28.0,1,0.13,1,203,988.0
1188511105240600554,Ultimate luxury custom built-25minutes to Downtown,Unknown,Clairlea-Birchmount,Entire home/apt,461.0,28.0,53,2.65,1,270,48866.0
1188675779616367087,1Bdrm+den w/2real beds+sofabed&Terrace&parking,Unknown,Waterfront Communities-The Island,Entire home/apt,290.0,1.0,51,2.46,1,163,28536.0
1188685933668619068,Stylish 1BR in Entertainment Hub,Unknown,Waterfront Communities-The Island,Entire home/apt,39.0,90.0,3,0.18,1,255,280.80000000000007
1188701240571115346,Appartement en centre-ville,Unknown,Regent Park,Entire home/apt,141.0,28.0,0,0.0,1,179,0.0
1188711350841421669,luxury appartment near CN TOWER,Unknown,Waterfront Communities-The Island,Entire home/apt,331.0,2.0,17,0.89,2,255,11783.6
1188789582599501277,"Large 600sf | High Floor, 2Bed+1BA+Office+Gym",Unknown,Waterfront Communities-The Island,Entire home/apt,117.0,28.0,5,0.26,6,265,1216.8
1189138070429590428,2MINS to Wellesley Station - Sleeps 4,Unknown,Church-Yonge Corridor,Private room,235.0,1.0,76,3.76,2,297,35344.0
1189138086796637197,Subway Station (Wellesley) Next to U of T & Museum,Unknown,Church-Yonge Corridor,Private room,217.0,1.0,67,3.31,2,269,28730.800000000003
1189162022127420897,Cozy 1BR Condo with Balcony & Parking,Unknown,Bay Street Corridor,Entire home/apt,212.0,1.0,60,2.9,1,137,24592.0
1189167584154056252,"Deluxe Queen-2 beds
Near Subway York University",Unknown,York University Heights,Private room,107.0,1.0,82,3.92,2,170,16777.600000000002
1189183198240158787,Stylish 1BDRM Condo near CN Tower,Unknown,Waterfront Communities-The Island,Entire home/apt,407.0,1.0,20,1.02,1,234,16605.600000000002
1189196604732446398,Designer retreat in heart of TO,Unknown,Little Portugal,Entire home/apt,260.0,2.0,33,1.66,1,298,17263.999999999996
1189303824708864138,Loft Condominium in king West,Unknown,Waterfront Communities-The Island,Entire home/apt,39.0,77.0,0,0.0,1,225,0.0
1189316056070528121,Cozy and Spacious Room,Unknown,Princess-Rosethorn,Private room,80.0,28.0,0,0.0,1,179,0.0
1189364946745702549,Super Host/Newly Reno/Private Bathroom/2nd/#3,Unknown,St.Andrew-Windfields,Private room,121.0,2.0,18,0.86,3,180,4162.400000000001
1189366773044217049,My Happy Place - Beaches Apartment,Unknown,The Beaches,Entire home/apt,247.0,2.0,53,2.69,1,358,26577.2
1189390320049675841,Central 3BR Apt • City Views + Parking,Unknown,Junction Area,Entire home/apt,290.0,2.0,17,0.85,3,135,9860.0
1189437979137114730,comfortable room with private bedroom,Unknown,Mimico (includes Humber Bay Shores),Private room,44.0,28.0,9,0.46,2,90,809.6000000000001
1189785053684067284,Luxury Entire Condo At Downtown+parking,Unknown,Waterfront Communities-The Island,Entire home/apt,913.0,1.0,132,6.37,1,53,232632.40000000002
1189916639447143371,Entire Condo in Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,419.0,28.0,0,0.0,1,90,0.0
1189937552130776074,"Modern ""Studio"" DT Toronto near Village",Unknown,North St.James Town,Entire home/apt,226.0,1.0,50,2.41,1,46,21786.4
1189980683672783813,Exclusive 3-bed Townhouse Near Hwy/TTC to Downtown,Unknown,Dorset Park,Entire home/apt,519.0,4.0,1,0.13,3,104,2698.8
1190063747689102343,Lower level large studio,Unknown,Dovercourt-Wallace Emerson-Junction,Entire home/apt,88.0,28.0,1,0.08,4,293,281.6
1190146514782540932,FIFA Location! 60+ Floor Lake View Condo,Unknown,Waterfront Communities-The Island,Entire home/apt,254.0,5.0,84,4.19,1,141,42570.40000000001
1190630539976835660,Modern luxurious 2 BDR+Den condo,Unknown,Willowdale East,Entire home/apt,258.0,28.0,8,0.44,1,198,4540.8
1190783411157771679,King bedroom,Unknown,Bendale,Private room,77.0,28.0,0,0.0,6,353,0.0
1190808905912046640,2 Beds Toronto Downtown,Unknown,Waterfront Communities-The Island,Entire home/apt,456.0,28.0,0,0.0,1,90,0.0
1190897948670792325,Victorian 2-Story Loft w/ 2 Beds High Ceiling,Unknown,Niagara,Entire home/apt,370.0,1.0,58,2.83,2,224,41884.0
1190983030725812321,"Modern 2BR 2BA, 20 min to DT BY GO",Unknown,Tam O'Shanter-Sullivan,Entire home/apt,234.0,2.0,29,2.15,1,56,20124.0
1191245735967161551,12.4* Spacious King Bed Toronto,Unknown,Bendale,Private room,36.0,28.0,1,0.17,6,354,244.8
1191314785705923172,1 bdrm Loft w/Parking in Toronto,Unknown,Niagara,Entire home/apt,237.0,28.0,27,1.33,1,90,12608.400000000001
1191333008363526237,Liberty Village 2 Storey Town Parking/King Bed/BBQ,Unknown,Niagara,Entire home/apt,122.0,30.0,3,0.33,1,180,1610.4
1191338976484923797,Eccentric Luxury Office Suite,Unknown,Humewood-Cedarvale,Private room,171.0,1.0,73,3.53,2,204,24145.200000000004
1191385697877034232,1. twin bed room,Unknown,Bendale,Private room,28.0,28.0,1,0.29,6,365,324.8
1191385903866124368,12.5 king bedroom,Unknown,Dorset Park,Private room,39.0,28.0,1,0.05,6,48,78.00000000000001
1191447438346729101,1+1 entire guest unit near lake,Unknown,Guildwood,Entire home/apt,91.0,28.0,2,0.12,4,270,436.8
1191469671182542346,cozy ensuite with private bathroom parkingfree(b),Unknown,Westminster-Branson,Private room,87.0,1.0,57,2.89,4,60,10057.2
1191476143884969538,"cozy ensuite
with private bathroom parking free(c)",Unknown,Westminster-Branson,Private room,97.0,1.0,60,3.13,4,177,12144.400000000001
1191482559526966285,Modern Room with private bathroom parking free (a),Unknown,Westminster-Branson,Private room,92.0,1.0,51,2.7,4,54,9936.000000000002
1191503978070862583,Exceptional DT 2Bedrm+2Bath High floor w/ Pool!,Unknown,Bay Street Corridor,Entire home/apt,317.0,2.0,38,1.83,1,267,23204.4
1191600883606242201,204,Unknown,Agincourt South-Malvern West,Private room,36.0,28.0,2,0.12,7,197,172.79999999999998
1191611277545116018,Cozy home with a ravine view,Unknown,Bathurst Manor,Entire home/apt,94.0,4.0,15,0.76,2,141,2857.6000000000004
1191635852360211123,New Renovated Private Quiet Cozy Suite Near Metro,Unknown,Willowdale East,Private room,60.0,28.0,21,1.01,3,365,2424.0000000000005
1191993261431084275,Maple at Scotiabank,Unknown,Waterfront Communities-The Island,Entire home/apt,143.0,31.0,2,0.11,1,309,629.2
1192016992221423945,New Renovated Spacious  Cozy Near Metro Line 1&4,Unknown,Willowdale East,Private room,55.0,28.0,41,2.01,3,365,4421.999999999999
1192041636788404324,"A 2m walk to Mall, Clean BR /w Attach Private Bath",Unknown,Parkwoods-Donalda,Private room,48.0,28.0,15,0.73,3,168,1401.6
1192066810211510366,New Renovated Modern Quiet Near Metro Line 1&4,Unknown,Willowdale East,Private room,50.0,28.0,25,1.23,3,365,2460.0
1192088207689087142,Charming Victorian 1BR + Office,Unknown,Niagara,Entire home/apt,142.0,29.0,0,0.0,1,89,0.0
1192161911924396897,Tranquil Retreat on Queen St with Private Entrance,Unknown,South Riverdale,Private room,238.0,1.0,110,5.49,2,342,52264.799999999996
1192187234577567989,Cozy Downtown Bachelor,Unknown,Church-Yonge Corridor,Entire home/apt,190.0,3.0,9,0.51,1,172,3876.0000000000005
1192209356097420873,Cozy 1Bedroom 2 Beds Near Subway,Unknown,Bedford Park-Nortown,Private room,39.0,29.0,22,1.14,2,349,1778.4
1192262930126062528,Single Basement Room with En Suite Bathroom 71A,Unknown,Willowdale West,Private room,34.0,28.0,1,0.27,14,352,367.20000000000005
1192323409857187615,SH* Lovely 2 BDR Unit/Parking+ Subway *,Unknown,Willowdale East,Entire home/apt,217.0,28.0,5,0.26,4,365,2256.8
1192410887779977964,Private Room w/ Ensuite Bathroom,Unknown,Scarborough Village,Private room,75.0,1.0,3,0.15,1,49,450.0
1192698691697723929,Furnished room/Avenue & Eglinton,Unknown,Forest Hill North,Private room,53.0,30.0,0,0.0,23,365,0.0
1192756100993760150,You get the entire floor! Ensuite bath & living!,Unknown,Bathurst Manor,Private room,59.0,28.0,22,1.12,1,365,2643.2000000000003
1192759191890512421,Bright 1-bedroom in Parkdale,Unknown,South Parkdale,Entire home/apt,79.0,28.0,0,0.0,1,222,0.0
1192811362247725650,Stunning Beachfront Escape,Unknown,The Beaches,Entire home/apt,228.0,1.0,58,6.57,1,111,59918.4
1192858200605840342,Lux Cityview Condo W/Parking,Unknown,Waterfront Communities-The Island,Entire home/apt,207.0,28.0,41,2.07,1,270,17139.6
1192885685412929241,Studio 1- main floor Islington city-close subway,Unknown,Islington-City Centre West,Entire home/apt,76.0,28.0,2,0.25,2,90,760.0
1192958119808719363,Beautiful 3 Bdr Lake View By CN TowerToronto Condo,Unknown,Waterfront Communities-The Island,Entire home/apt,361.0,28.0,23,1.19,2,365,17183.600000000002
1192980599269086711,Modern Newly Renovated Home 5 min walk to Subway,Unknown,Caledonia-Fairbank,Entire home/apt,379.0,28.0,25,1.26,1,356,19101.600000000002
1192982605159409272,Guildwood Getaway,Unknown,Guildwood,Entire home/apt,116.0,29.0,19,0.96,1,179,4454.4
1193436333463560628,Cozy Kingsway Home,Unknown,Kingsway South,Entire home/apt,167.0,28.0,21,1.14,1,305,7615.2
1193600323506003321,Condo In The Heart of Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,149.0,28.0,21,1.04,1,152,6198.400000000001
1193646562349514877,Yorkville Luxury Unit,Unknown,Annex,Entire home/apt,157.0,30.0,2,0.12,1,262,753.6
1193685032914193602,Appartment one bedroom two beds,Unknown,Junction Area,Private room,50.0,28.0,2,0.1,54,256,200.00000000000006
1193713748972978961,Cabbagetown Basement Suite,Unknown,Cabbagetown-South St.James Town,Entire home/apt,163.0,28.0,11,0.55,2,269,3586.0000000000005
1193799658862336342,Studio 2- main floor Islington city- close subway,Unknown,Islington-City Centre West,Entire home/apt,78.0,28.0,6,0.34,2,90,1060.8000000000002
1194190594542857633,"New House, 3 Bedrooms with En-suite Washrooms",Unknown,Danforth East York,Entire home/apt,457.0,1.0,29,1.43,1,86,26140.4
1194193780025267912,A place like Home,Unknown,West Humber-Clairville,Private room,179.0,28.0,0,0.0,1,228,0.0
1194272491070461642,Prime DT Condo | Park Free+Walk to All Attractions,Unknown,Church-Yonge Corridor,Entire home/apt,427.0,2.0,72,3.53,1,187,60292.40000000001
1194337345252052601,RogersCenter MTCC 2B2B Lake&CN Tower View Parking,Unknown,Waterfront Communities-The Island,Entire home/apt,428.0,2.0,61,2.98,2,227,51017.6
1194352719862030561,Newly Modern home with 3 Bedroom  3 bathroom,Unknown,Westminster-Branson,Private room,284.0,1.0,38,1.92,4,170,21811.2
1194412792229479752,A nice family home,Unknown,Birchcliffe-Cliffside,Entire home/apt,324.0,30.0,0,0.0,1,270,0.0
1194424542288781903,Bright modern laneway house downtown Toronto,Unknown,Little Portugal,Entire home/apt,274.0,3.0,32,1.59,1,67,17426.4
1194498086713605397,Great Views in Leslieville room,Unknown,South Riverdale,Private room,106.0,28.0,0,0.0,1,270,0.0
1194878864036141854,Glamour Bedroom 1 min to subway,Unknown,Danforth,Private room,143.0,28.0,0,0.0,5,365,0.0
1194902187172437031,Stylish Downtown Condo with Skyline Views,Unknown,North St.James Town,Entire home/apt,162.0,28.0,3,0.17,1,363,1101.6000000000001
1194934270820789408,Entire Private House big living space 4 Bedroom,Unknown,Rouge,Entire home/apt,122.0,28.0,2,0.12,1,270,585.6
1194949247112790293,The Traveller Basement Nook,Unknown,Junction Area,Entire home/apt,166.0,2.0,15,1.0,1,346,6640.0
1195007352133389426,Central located master room in heart of Toronto,Unknown,Waterfront Communities-The Island,Private room,153.0,28.0,19,0.92,3,270,5630.400000000001
1195017227399118187,Cozy 1 Bdrm @ Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,116.0,28.0,43,2.09,1,170,9697.599999999999
1195076446937202160,Fully Equipped 2B+2Bth Central DT Condo,Unknown,Waterfront Communities-The Island,Entire home/apt,166.0,28.0,2,0.21,9,89,1394.4
1195108296220890964,2 Bedrooms Condo close to TMU,Unknown,Church-Yonge Corridor,Entire home/apt,194.0,28.0,0,0.0,9,364,0.0
1195228768782361825,3BR - King Bed | Free Parking/ Union Station,Unknown,Waterfront Communities-The Island,Entire home/apt,374.0,2.0,35,1.84,2,358,27526.4
1195687717277028797,Lovely room has private bathroom,Unknown,Hillcrest Village,Private room,61.0,30.0,0,0.0,1,270,0.0
1195704332634919860,*NEW* Trinity Bellwoods Hideaway,Unknown,Trinity-Bellwoods,Entire home/apt,377.0,2.0,37,2.66,1,164,40112.8
1195752507599118041,Cozy Private Room #3 near UTSC,Unknown,Highland Creek,Private room,149.0,28.0,8,0.39,2,365,2324.4
1195833114789740335,201 Private bathroom,Unknown,Agincourt South-Malvern West,Private room,49.0,28.0,5,0.26,7,270,509.6
1195972445144787014,Furnished room/Avenue & Eglinton,Unknown,Forest Hill North,Private room,27.0,60.0,1,0.07,23,349,75.60000000000001
1196285914682488118,Cozy Bedroom in Bloor West Village,Unknown,High Park-Swansea,Private room,112.0,28.0,5,0.31,1,150,1388.8
1196315038824672861,Prime location • Amazing views • FREE parking,Unknown,Waterfront Communities-The Island,Entire home/apt,371.0,2.0,75,3.69,1,226,54759.600000000006
1196338593835657780,Quiet Haven,Unknown,Roncesvalles,Entire home/apt,298.0,1.0,46,2.24,1,345,26700.800000000003
1196396112719620497,Lum The Queen | One-Bedroom Apartment w/ City View,Unknown,South Riverdale,Entire home/apt,268.0,1.0,23,1.28,6,346,13721.6
1196441405446113963,The Beaches Urban Oasis,Unknown,The Beaches,Entire home/apt,473.0,1.0,29,1.46,1,312,27623.2
1196609791984089547,Christian Lodge & Terrace View,Unknown,Parkwoods-Donalda,Entire home/apt,445.0,5.0,0,0.0,1,363,0.0
1196625105358143967,Luxury Condo Living Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,255.0,1.0,125,6.12,2,282,62424.0
1196709012325538558,Comfort in the clouds with CN Tower view + Parking,Unknown,Waterfront Communities-The Island,Entire home/apt,382.0,1.0,82,3.99,1,277,60967.20000000001
1197254138569023755,Downtown Toronto Luxury Condo,Unknown,Waterfront Communities-The Island,Entire home/apt,326.0,1.0,28,1.72,1,303,22428.800000000003
1197370117282027591,Uptown YYZ ! Live Work Relax - Home Away From Home,Unknown,Willowdale East,Entire home/apt,257.0,2.0,47,2.4,1,84,24672.0
1197684608859983100,"Toronto Center, No-fuss home away from home",Unknown,Cabbagetown-South St.James Town,Entire home/apt,314.0,1.0,121,6.49,1,261,81514.40000000001
1197824300333528786,COMFY 1BR - FREE Parking - Downtown - Pool - Gym,Unknown,Niagara,Entire home/apt,310.0,1.0,32,1.68,1,224,20832.0
1197842213439405272,Bright Basement Suite in Toronto,Unknown,North Riverdale,Entire home/apt,223.0,2.0,17,0.85,1,51,7582.0
1197864858961545001,Priv. 2br townhome in Toronto,Unknown,Long Branch,Entire home/apt,211.0,3.0,13,0.71,1,11,5992.4
1197867161123229487,Clean Private Safe Bedroom 2m Walk to Mall/Bus,Unknown,Parkwoods-Donalda,Private room,36.0,28.0,16,0.79,3,268,1137.6000000000001
1197869816155385568,Chic Studio Queen Near Dundas Square!,Unknown,Church-Yonge Corridor,Entire home/apt,751.0,1.0,39,1.91,1,299,57376.399999999994
1197877340084355295,3BR - King Bed | Free Parking/ Union Station,Unknown,Waterfront Communities-The Island,Entire home/apt,1465.0,1.0,14,0.75,2,284,43950.0
1197927166710923194,"Spacious Room in central Etobicoke, near Airport",Unknown,Etobicoke West Mall,Private room,69.0,5.0,14,0.75,3,79,2070.0
1198039189628105988,Luxury Spa Escape with Pool & Jacuzzi,Unknown,Bathurst Manor,Entire home/apt,463.0,2.0,17,0.86,1,301,15927.200000000003
1198063886462312743,Secret Yorkville Retreat,Unknown,Annex,Entire home/apt,555.0,28.0,24,1.19,1,90,26418.0
1198079907416144610,Two bedroom apartment in house,Unknown,Oakridge,Entire home/apt,127.0,30.0,0,0.0,1,270,0.0
1198120041223780962,Modern & Professional Basement Suite - 1 Bedroom,Unknown,Lansing-Westgate,Entire home/apt,148.0,2.0,13,2.2,1,158,13024.000000000002
1198405829204975424,Urban Ease: long-term stays w kitchen & parking,Unknown,Danforth,Entire home/apt,136.0,2.0,46,2.34,1,187,12729.599999999999
1198462562393357085,Yorkville | Exec Kitchen | Office | Spa bathrooms,Unknown,Annex,Entire home/apt,851.0,2.0,46,2.4,1,235,81696.0
1198513121967894503,Gold room - walk to train into City & Airport,Unknown,Weston,Private room,64.0,1.0,87,4.34,2,172,11110.4
1199290231507697252,Chic Studio APT w/ private balcony & fast Internet,Unknown,Moss Park,Entire home/apt,165.0,1.0,53,2.61,1,132,17226.0
1199295288755747609,Wychwood Garden Guest Suite,Unknown,Wychwood,Private room,221.0,1.0,51,2.54,2,224,22453.600000000002
1199440851359336808,Scandinavian Designer 2-Bedroom Condo with Balcony,Unknown,Waterfront Communities-The Island,Entire home/apt,186.0,28.0,7,0.38,1,257,2827.2000000000007
1199523041767132217,Nifty Stay,Unknown,Caledonia-Fairbank,Private room,126.0,1.0,13,1.48,2,358,7459.2
1199914710348937709,City Haven,Unknown,Mimico (includes Humber Bay Shores),Entire home/apt,59.0,180.0,0,0.0,1,358,0.0
1200002792813917253,"Luxurious, spacious 9ft height Guest suiteToronto",Unknown,Rockcliffe-Smythe,Entire home/apt,303.0,1.0,78,3.95,1,228,47874.00000000001
1200065436693484358,Newly Renovated 2-Bedroom Oasis,Unknown,South Riverdale,Entire home/apt,97.0,28.0,3,0.31,10,246,1202.8
1200630229006483728,"Spacious 2 BR's Condo, 2 Free Parking Spots!",Unknown,Long Branch,Entire home/apt,98.0,28.0,2,0.35,2,327,1371.9999999999998
1200661883164684898,"Downtown Spacious Penthouse
+parking",Unknown,Church-Yonge Corridor,Private room,274.0,2.0,4,0.22,2,270,2411.2000000000003
1200894474339634528,MordenLuxury 7 beds 15 guests 5 StarRate SuperHost,Unknown,Cabbagetown-South St.James Town,Entire home/apt,914.0,1.0,56,2.9,2,163,106024.0
1200925719383945152,Beautiful 2bd2b Downtown Toronto,Unknown,Bay Street Corridor,Entire home/apt,303.0,1.0,50,2.5,1,128,30300.0
1200986452678215940,Stunning King West Loft/parking/gym,Unknown,Waterfront Communities-The Island,Entire home/apt,194.0,30.0,4,0.22,2,331,1707.2
1201011288526438912,Luxury lake view |Beach pool |High park  |Balcony,Unknown,South Parkdale,Entire home/apt,84.0,28.0,7,0.4,3,365,1344.0000000000002
1201075854521086232,4 Bed Cabbagetown Victorian Home,Unknown,Moss Park,Entire home/apt,936.0,28.0,0,0.0,2,269,0.0
1201378677140965891,Beautiful Downtown Toronto Condo with free parking,Unknown,Waterfront Communities-The Island,Entire home/apt,537.0,2.0,41,2.06,1,219,44248.8
1201489519987618612,Great location Toronto! Lux room,Unknown,Annex,Private room,73.0,28.0,0,0.0,1,269,0.0
1201514717257720154,1 bedroom in downtown Toronto,Unknown,Cabbagetown-South St.James Town,Entire home/apt,285.0,5.0,4,0.22,1,192,2508.0
1201528185126876431,My Urban Hippie Home-Away-From-Home,Unknown,Waterfront Communities-The Island,Entire home/apt,237.0,1.0,11,4.34,1,332,41143.2
